IndicatorID,Year,YearRange,Quarter,Month,AgeID,SexID,AreaCode,Count,Value,ExpectedValue,LowerCI,UpperCI,Denominator,Denominator_2,ValueNoteID,categorytypeid,categoryid
10101,2010,1,-1,-1,169,4,E92000001,172485,26.2822271,-1,26.17587324,26.38885861,656280,-1,0,2,3
10101,2011,1,-1,-1,169,4,E92000001,170125,25.8426881,-1,25.73707968,25.94857844,658310,-1,0,2,3
10101,2006,1,-1,-1,169,4,E92000001,209210,25.41994982,-1,25.32599648,25.51413261,823015,-1,0,2,4
10101,2007,1,-1,-1,169,4,E92000001,215995,26.31005165,-1,26.21491549,26.40540951,820960,-1,0,2,4
10101,2008,1,-1,-1,169,4,E92000001,210625,25.47410561,-1,25.38030239,25.56813673,826820,-1,0,2,4
10101,2009,1,-1,-1,169,4,E92000001,215195,25.56033305,-1,25.46726943,25.6536197,841910,-1,0,2,4
10101,2010,1,-1,-1,169,4,E92000001,209080,24.71365587,-1,24.6218557,24.80568566,846010,-1,0,2,4
10101,2011,1,-1,-1,169,4,E92000001,206075,24.21690924,-1,24.12600503,24.30804623,850955,-1,0,2,4
10101,2006,1,-1,-1,169,4,E92000001,166050,25.50319078,-1,25.39746087,25.60920975,651095,-1,0,2,5
10101,2007,1,-1,-1,169,4,E92000001,170760,26.26289036,-1,26.1560661,26.36999511,650195,-1,0,2,5
10101,2008,1,-1,-1,169,4,E92000001,164820,25.11083688,-1,25.00607349,25.21589159,656370,-1,0,2,5
10101,2009,1,-1,-1,169,4,E92000001,169195,25.23716476,-1,25.13332973,25.34128357,670420,-1,0,2,5
10101,2010,1,-1,-1,169,4,E92000001,164815,24.29770829,-1,24.19579075,24.39991695,678315,-1,0,2,5
10101,2011,1,-1,-1,169,4,E92000001,161745,23.61240876,-1,23.51198323,23.71313025,685000,-1,0,2,5
10101,2006,1,-1,-1,169,4,E92000001,198360,21.38940558,-1,21.30606766,21.47298053,927375,-1,0,2,6
10101,2007,1,-1,-1,169,4,E92000001,202825,21.87535389,-1,21.79132393,21.9596169,927185,-1,0,2,6
10101,2008,1,-1,-1,169,4,E92000001,196120,21.1253117,-1,21.04239667,21.2084657,928365,-1,0,2,6
10101,2009,1,-1,-1,169,4,E92000001,201140,21.35051508,-1,21.26788443,21.43337937,942085,-1,0,2,6
10101,2010,1,-1,-1,169,4,E92000001,193920,20.48032444,-1,20.39915918,20.56172922,946860,-1,0,2,6
10101,2011,1,-1,-1,169,4,E92000001,190075,19.95999076,-1,19.87983346,20.04039041,952280,-1,0,2,6
10101,2006,1,-1,-1,169,4,E92000001,237845,17.18539446,-1,17.12263429,17.24833678,1383995,-1,0,2,7
10101,2007,1,-1,-1,169,4,E92000001,243735,17.55585808,-1,17.49266428,17.61923141,1388340,-1,0,2,7
10101,2008,1,-1,-1,169,4,E92000001,239585,17.26875644,-1,17.20595238,17.33174176,1387390,-1,0,2,7
10101,2009,1,-1,-1,169,4,E92000001,253565,18.05954204,-1,17.99599983,18.12325903,1404050,-1,0,2,7
10101,2010,1,-1,-1,169,4,E92000001,247895,17.63128603,-1,17.56838337,17.69436556,1405995,-1,0,2,7
10101,2011,1,-1,-1,169,4,E92000001,244930,17.35147849,-1,17.28909597,17.4140387,1411580,-1,0,2,7
10101,2006,1,-1,-1,169,4,E92000001,161800,16.97609392,-1,16.90085712,17.05159693,953105,-1,0,2,8
10101,2007,1,-1,-1,169,4,E92000001,165730,17.34820452,-1,17.27240327,17.42426837,955315,-1,0,2,8
10101,2008,1,-1,-1,169,4,E92000001,162550,17.02165536,-1,16.94641106,17.09716497,954960,-1,0,2,8
10101,2009,1,-1,-1,169,4,E92000001,171900,17.76918664,-1,17.69314273,17.84548652,967405,-1,0,2,8
10101,2010,1,-1,-1,169,4,E92000001,167295,17.22231659,-1,17.14736097,17.29753146,971385,-1,0,2,8
10101,2011,1,-1,-1,169,4,E92000001,163905,16.81395957,-1,16.7398488,16.8883319,974815,-1,0,2,8
10101,2006,1,-1,-1,169,4,E92000001,189540,14.13607294,-1,14.07720559,14.19514579,1340825,-1,0,2,9
10101,2007,1,-1,-1,169,4,E92000001,193290,14.37592039,-1,14.31671912,14.43532522,1344540,-1,0,2,9
10101,2008,1,-1,-1,169,4,E92000001,189630,14.10145342,-1,14.0427324,14.16037954,1344755,-1,0,2,9
10101,2009,1,-1,-1,169,4,E92000001,203015,14.94455098,-1,14.88469614,15.00460408,1358455,-1,0,2,9
10101,2010,1,-1,-1,169,4,E92000001,198450,14.56909399,-1,14.50994743,14.6284404,1362130,-1,0,2,9
10101,2011,1,-1,-1,169,4,E92000001,193170,14.13642451,-1,14.0781106,14.19494006,1366470,-1,0,2,9
10401,2010,1,-1,-1,211,4,E92000001,4928.345155,1075.325358,-1,1045.510654,1105.774613,458312,-1,0,2,1
10401,2011,1,-1,-1,211,4,E92000001,4124.640512,903.1736483,-1,875.8185872,931.1658063,456683,-1,0,2,1
10401,2012,1,-1,-1,211,4,E92000001,3129.057317,684.1996972,-1,660.4343061,708.6017731,457331,-1,0,2,1
10401,2013,1,-1,-1,211,4,E92000001,2480.767788,547.5196623,-1,526.1839797,569.4984582,453092,-1,0,2,1
10401,2010,1,-1,-1,211,4,E92000001,4908.564787,778.8862932,-1,757.2475572,800.9865075,630203,-1,0,2,10
10401,2011,1,-1,-1,211,4,E92000001,3486.740188,554.8573429,-1,536.5914525,573.5864457,628403,-1,0,2,10
10401,2012,1,-1,-1,211,4,E92000001,2567.490531,411.0609063,-1,395.3129366,427.2753438,624601,-1,0,2,10
10401,2013,1,-1,-1,211,4,E92000001,2003.768357,324.5736412,-1,310.5161975,339.1034381,617354,-1,0,2,10
10401,2010,1,-1,-1,211,4,E92000001,3844.477346,1030.102742,-1,997.795277,1063.189937,373213,-1,0,2,2
10401,2011,1,-1,-1,211,4,E92000001,3396.218235,909.6046675,-1,879.2673987,940.7216013,373373,-1,0,2,2
10401,2012,1,-1,-1,211,4,E92000001,2566.343744,687.4122752,-1,661.0713061,714.5336628,373334,-1,0,2,2
10401,2013,1,-1,-1,211,4,E92000001,2053.853727,556.5757927,-1,532.7627449,581.1790028,369016,-1,0,2,2
10401,2010,1,-1,-1,211,4,E92000001,2875.90639,842.7292864,-1,812.2078124,874.1042143,341261,-1,0,2,3
10401,2011,1,-1,-1,211,4,E92000001,2464.677315,736.2938258,-1,707.5094348,765.9487282,334741,-1,0,2,3
10401,2012,1,-1,-1,211,4,E92000001,2105.210834,640.6177415,-1,613.5417454,668.5809462,328622,-1,0,2,3
10401,2013,1,-1,-1,211,4,E92000001,1696.179215,525.4387121,-1,500.7278505,551.0534973,322812,-1,0,2,3
10401,2010,1,-1,-1,211,4,E92000001,4061.935042,949.7670068,-1,920.7812511,979.4330959,427677,-1,0,2,4
10401,2011,1,-1,-1,211,4,E92000001,3108.338225,735.2784611,-1,709.6546402,761.5910728,422743,-1,0,2,4
10401,2012,1,-1,-1,211,4,E92000001,2368.544403,566.2743511,-1,543.6963392,589.5491296,418268,-1,0,2,4
10401,2013,1,-1,-1,211,4,E92000001,1901.863258,461.3037881,-1,440.8021777,482.512846,412280,-1,0,2,4
10401,2010,1,-1,-1,211,4,E92000001,3171.166634,941.1665679,-1,908.6914179,974.50586,336940,-1,0,2,5
10401,2011,1,-1,-1,211,4,E92000001,2686.417374,801.3463193,-1,771.3270222,832.2345912,335238,-1,0,2,5
10401,2012,1,-1,-1,211,4,E92000001,2129.653355,638.9445662,-1,612.0930513,666.6707799,333308,-1,0,2,5
10401,2013,1,-1,-1,211,4,E92000001,1639.181845,497.85628,-1,474.043916,522.5550215,329248,-1,0,2,5
10401,2010,1,-1,-1,211,4,E92000001,4731.75067,950.0534424,-1,923.1742576,977.516605,498051,-1,0,2,6
10401,2011,1,-1,-1,211,4,E92000001,3663.22814,745.0628454,-1,721.1286912,769.588953,491667,-1,0,2,6
10401,2012,1,-1,-1,211,4,E92000001,2797.548822,574.9163733,-1,553.8074848,596.6238544,486601,-1,0,2,6
10401,2013,1,-1,-1,211,4,E92000001,2124.144012,443.731776,-1,425.0601292,463.0124615,478700,-1,0,2,6
10401,2010,1,-1,-1,211,4,E92000001,6921.780505,900.9942888,-1,879.8921603,922.4746926,768238,-1,0,2,7
10401,2011,1,-1,-1,211,4,E92000001,5719.156211,752.0020684,-1,732.6373578,771.7490454,760524,-1,0,2,7
10401,2012,1,-1,-1,211,4,E92000001,4118.318617,547.6087011,-1,531.0102596,564.5940193,752055,-1,0,2,7
10401,2013,1,-1,-1,211,4,E92000001,3201.503206,433.6887287,-1,418.7946609,448.9772081,738203,-1,0,2,7
10401,2010,1,-1,-1,211,4,E92000001,4025.909998,756.4315022,-1,733.243853,780.165857,532224,-1,0,2,8
10401,2011,1,-1,-1,211,4,E92000001,3385.509892,641.9671181,-1,620.5225866,663.9636554,527365,-1,0,2,8
10401,2012,1,-1,-1,211,4,E92000001,2587.715065,495.8847506,-1,476.9607992,515.3670147,521838,-1,0,2,8
10401,2013,1,-1,-1,211,4,E92000001,1832.595998,358.168151,-1,341.9555615,374.9508637,511658,-1,0,2,8
10401,2010,1,-1,-1,211,4,E92000001,6587.751894,888.0765562,-1,866.7593083,909.7856008,741800,-1,0,2,9
10401,2011,1,-1,-1,211,4,E92000001,4712.278868,642.1363216,-1,623.9315869,660.737399,733844,-1,0,2,9
10401,2012,1,-1,-1,211,4,E92000001,3553.9811,489.5884211,-1,473.6231193,505.9546923,725912,-1,0,2,9
10401,2013,1,-1,-1,211,4,E92000001,2875.976284,402.7927217,-1,388.2047872,417.7885648,714009,-1,0,2,9
10602,2012,2,-1,-1,208,2,E92000001,7585,55.58812752,-1,-1,-1,13645,-1,0,2,1
10602,2012,2,-1,-1,208,2,E92000001,5465,60.08796042,-1,-1,-1,9095,-1,0,2,2
10602,2012,2,-1,-1,208,2,E92000001,5155,65.71064372,-1,-1,-1,7845,-1,0,2,3
10602,2012,2,-1,-1,208,2,E92000001,7295,58.75956504,-1,-1,-1,12415,-1,0,2,4
10602,2012,2,-1,-1,208,2,E92000001,6500,60.26889198,-1,-1,-1,10785,-1,0,2,5
10602,2012,2,-1,-1,208,2,E92000001,5735,44.18335901,-1,-1,-1,12980,-1,0,2,6
10602,2012,2,-1,-1,208,2,E92000001,8950,64.02002861,-1,-1,-1,13980,-1,0,2,7
10602,2012,2,-1,-1,208,2,E92000001,8780,69.51702296,-1,-1,-1,12630,-1,0,2,8
10602,2012,2,-1,-1,208,2,E92000001,14805,64.8346836,-1,-1,-1,22835,-1,0,2,9
10602,2012,2,-1,-1,208,2,E92000001,5460,57.77777778,-1,-1,-1,9450,-1,0,2,10
10602,2012,2,-1,-1,208,1,E92000001,9630,55.89088799,-1,-1,-1,17230,-1,0,2,1
10602,2012,2,-1,-1,208,1,E92000001,6570,56.20188195,-1,-1,-1,11690,-1,0,2,2
10602,2012,2,-1,-1,208,1,E92000001,5850,62.4,-1,-1,-1,9375,-1,0,2,3
10602,2012,2,-1,-1,208,1,E92000001,7965,57.7173913,-1,-1,-1,13800,-1,0,2,4
10602,2012,2,-1,-1,208,1,E92000001,6880,57.93684211,-1,-1,-1,11875,-1,0,2,5
10602,2012,2,-1,-1,208,1,E92000001,6025,43.9460248,-1,-1,-1,13710,-1,0,2,6
10602,2012,2,-1,-1,208,1,E92000001,8775,59.75485189,-1,-1,-1,14685,-1,0,2,7
10602,2012,2,-1,-1,208,1,E92000001,8065,63.95717684,-1,-1,-1,12610,-1,0,2,8
10602,2012,2,-1,-1,208,1,E92000001,13405,64.82108317,-1,-1,-1,20680,-1,0,2,9
10602,2012,2,-1,-1,208,1,E92000001,5070,54.75161987,-1,-1,-1,9260,-1,0,2,10
90356,2012,1,-1,-1,1,4,E92000001,476539,13.84148283,-1,13.8050452,13.87800114,3442832,-1,0,3,1
90356,2012,1,-1,-1,1,4,E92000001,337635,11.00010067,-1,10.96514562,11.03515334,3069381,-1,0,3,2
90356,2012,1,-1,-1,1,4,E92000001,288433,11.00591901,-1,10.96808547,11.04386687,2620708,-1,0,3,3
90356,2012,1,-1,-1,1,4,E92000001,244368,10.16947883,-1,10.13132724,10.20775777,2402955,-1,0,3,4
90356,2012,1,-1,-1,1,4,E92000001,187533,10.33417315,-1,10.28996782,10.37854641,1814688,-1,0,3,5
90356,2012,1,-1,-1,1,4,E92000001,196613,9.564996568,-1,9.524865711,9.605278556,2055547,-1,0,3,6
90356,2012,1,-1,-1,1,4,E92000001,163530,9.064815677,-1,9.023006628,9.106799061,1804008,-1,0,3,7
90356,2012,1,-1,-1,1,4,E92000001,153662,9.426659689,-1,9.381899015,9.471611594,1630079,-1,0,3,8
90356,2012,1,-1,-1,1,4,E92000001,127592,7.676900167,-1,7.636523794,7.717472183,1662025,-1,0,3,9
90356,2012,1,-1,-1,1,4,E92000001,106674,7.444020164,-1,7.401157893,7.487110593,1433016,-1,0,3,10
90356,2012,1,-1,-1,1,4,E92000001,271669,14.31675415,-1,14.26699298,14.36665979,1897560,-1,0,2,1
90356,2012,1,-1,-1,1,4,E92000001,198064,13.16502611,-1,13.11109271,13.21914762,1504471,-1,0,2,2
90356,2012,1,-1,-1,1,4,E92000001,161851,10.99525274,-1,10.94481834,11.04589072,1472008,-1,0,2,3
90356,2012,1,-1,-1,1,4,E92000001,209611,10.62862805,-1,10.58568995,10.67171952,1972136,-1,0,2,4
90356,2012,1,-1,-1,1,4,E92000001,176106,11.2893672,-1,11.23980116,11.3391239,1559928,-1,0,2,5
90356,2012,1,-1,-1,1,4,E92000001,216724,9.986089218,-1,9.946271779,10.02604831,2170259,-1,0,2,6
90356,2012,1,-1,-1,1,4,E92000001,353726,10.63744496,-1,10.60435216,10.67062871,3325291,-1,0,2,7
90356,2012,1,-1,-1,1,4,E92000001,222389,10.13557919,-1,10.09571578,10.17558219,2194142,-1,0,2,8
90356,2012,1,-1,-1,1,4,E92000001,273778,8.438944203,-1,8.408745695,8.469241135,3244221,-1,0,2,9
90356,2012,1,-1,-1,1,4,E92000001,198661,7.654872048,-1,7.622587489,7.687281965,2595223,-1,0,2,10
90288,2013,1,-1,-1,156,2,E92000001,19968,3017.362528,-1,2975.654582,3059.508879,661770,-1,0,3,1
90288,2013,1,-1,-1,156,2,E92000001,2911,1546.923159,-1,1491.233257,1604.160725,188180,-1,0,3,10
90288,2013,1,-1,-1,156,2,E92000001,15461,3068.237068,-1,3020.061725,3116.988348,503905,-1,0,3,2
90288,2013,1,-1,-1,156,2,E92000001,12116,2803.260445,-1,2753.564818,2853.627778,432211,-1,0,3,3
90288,2013,1,-1,-1,156,2,E92000001,10403,2947.643415,-1,2891.269547,3004.840089,352926,-1,0,3,4
90288,2013,1,-1,-1,156,2,E92000001,6894,2597.206891,-1,2536.25616,2659.252441,265439,-1,0,3,5
90288,2013,1,-1,-1,156,2,E92000001,6923,2289.669862,-1,2236.048349,2344.252504,302358,-1,0,3,6
90288,2013,1,-1,-1,156,2,E92000001,5342,2280.966187,-1,2220.204824,2342.96909,234199,-1,0,3,7
90288,2013,1,-1,-1,156,2,E92000001,4514,1947.292814,-1,1890.895831,2004.944643,231809,-1,0,3,8
90288,2013,1,-1,-1,156,2,E92000001,4714,2181.952834,-1,2120.105107,2245.146824,216045,-1,0,3,9
90288,2013,1,-1,-1,156,2,E92000001,11118,2905.853787,-1,2852.087455,2960.379013,382607,-1,0,2,1
90288,2013,1,-1,-1,156,2,E92000001,7235,1930.979899,-1,1845.187182,2019.732157,370442,-1,0,2,10
90288,2013,1,-1,-1,156,2,E92000001,8928,3208.76372,-1,3142.545424,3276.025962,278238,-1,0,2,2
90288,2013,1,-1,-1,156,2,E92000001,7975,3335.382659,-1,3262.576594,3409.403788,239103,-1,0,2,3
90288,2013,1,-1,-1,156,2,E92000001,9914,2947.49861,-1,2889.760734,3006.099902,336353,-1,0,2,4
90288,2013,1,-1,-1,156,2,E92000001,6823,2668.549213,-1,2605.601162,2732.633888,255682,-1,0,2,5
90288,2013,1,-1,-1,156,2,E92000001,8897,2939.734089,-1,2861.807221,3019.245312,315453,-1,0,2,6
90288,2013,1,-1,-1,156,2,E92000001,11794,2683.713978,-1,2585.549678,2784.651184,459715,-1,0,2,7
90288,2013,1,-1,-1,156,2,E92000001,6965,2284.916062,-1,2211.523837,2360.123271,310811,-1,0,2,8
90288,2013,1,-1,-1,156,2,E92000001,9597,2380.226333,-1,2293.024913,2469.894987,440438,-1,0,2,9
90288,2013,1,-1,-1,156,1,E92000001,11042,1662.265872,-1,1631.404182,1693.564673,664274,-1,0,3,1
90288,2013,1,-1,-1,156,1,E92000001,1743,859.6327696,-1,819.7453238,900.9591785,202761,-1,0,3,10
90288,2013,1,-1,-1,156,1,E92000001,8742,1687.071574,-1,1651.889475,1722.814248,518176,-1,0,3,2
90288,2013,1,-1,-1,156,1,E92000001,6489,1454.658764,-1,1419.478281,1490.490791,446084,-1,0,3,3
90288,2013,1,-1,-1,156,1,E92000001,5665,1566.249737,-1,1525.72636,1607.576917,361692,-1,0,3,4
90288,2013,1,-1,-1,156,1,E92000001,3652,1315.291889,-1,1272.975508,1358.656493,277657,-1,0,3,5
90288,2013,1,-1,-1,156,1,E92000001,3596,1135.179842,-1,1098.377175,1172.901319,316778,-1,0,3,6
90288,2013,1,-1,-1,156,1,E92000001,2873,1147.795099,-1,1106.204102,1190.549678,250306,-1,0,3,7
90288,2013,1,-1,-1,156,1,E92000001,2619,1038.144579,-1,998.7619686,1078.682021,252277,-1,0,3,8
90288,2013,1,-1,-1,156,1,E92000001,2404,1049.735819,-1,1008.188328,1092.555834,229010,-1,0,3,9
90288,2013,1,-1,-1,156,1,E92000001,6043,1571.373593,-1,1532.00161,1611.501458,384568,-1,0,2,1
90288,2013,1,-1,-1,156,1,E92000001,4057,940.7601497,-1,882.5693608,1001.779505,388601,-1,0,2,10
90288,2013,1,-1,-1,156,1,E92000001,5022,1789.717145,-1,1740.556728,1839.913934,280603,-1,0,2,2
90288,2013,1,-1,-1,156,1,E92000001,4577,1858.604727,-1,1805.145361,1913.245261,246260,-1,0,2,3
90288,2013,1,-1,-1,156,1,E92000001,5471,1604.822387,-1,1562.57609,1647.921554,340910,-1,0,2,4
90288,2013,1,-1,-1,156,1,E92000001,3557,1324.915261,-1,1281.72844,1369.186254,268470,-1,0,2,5
90288,2013,1,-1,-1,156,1,E92000001,4820,1552.751827,-1,1496.766266,1610.295718,324032,-1,0,2,6
90288,2013,1,-1,-1,156,1,E92000001,6212,1349.449012,-1,1282.125076,1419.390633,481426,-1,0,2,7
90288,2013,1,-1,-1,156,1,E92000001,3583,1119.602026,-1,1069.399959,1171.552341,330013,-1,0,2,8
90288,2013,1,-1,-1,156,1,E92000001,5483,1229.258273,-1,1168.466624,1292.392254,474132,-1,0,2,9
90288,2013,1,-1,-1,156,4,E92000001,31315,2361.535515,-1,2335.451307,2387.838406,1326044,-1,0,3,1
90288,2013,1,-1,-1,156,4,E92000001,4664,1193.018895,-1,1159.02314,1227.758653,390941,-1,0,3,10
90288,2013,1,-1,-1,156,4,E92000001,24380,2385.329538,-1,2355.480387,2415.462481,1022081,-1,0,3,2
90288,2013,1,-1,-1,156,4,E92000001,18698,2128.897466,-1,2098.491006,2159.634278,878295,-1,0,3,3
90288,2013,1,-1,-1,156,4,E92000001,16300,2280.938907,-1,2246.055504,2316.228397,714618,-1,0,3,4
90288,2013,1,-1,-1,156,4,E92000001,10574,1946.985432,-1,1910.050093,1984.455448,543096,-1,0,3,5
90288,2013,1,-1,-1,156,4,E92000001,10738,1734.352388,-1,1701.701842,1767.471933,619136,-1,0,3,6
90288,2013,1,-1,-1,156,4,E92000001,8252,1703.181598,-1,1666.629801,1740.332989,484505,-1,0,3,7
90288,2013,1,-1,-1,156,4,E92000001,7164,1479.902331,-1,1445.829217,1514.575722,484086,-1,0,3,8
90288,2013,1,-1,-1,156,4,E92000001,7152,1606.992394,-1,1569.962324,1644.675387,445055,-1,0,3,9
90288,2013,1,-1,-1,156,4,E92000001,17250,2248.509141,-1,2215.078454,2282.318066,767175,-1,0,2,1
90288,2013,1,-1,-1,156,4,E92000001,11519,1517.568833,-1,1489.980452,1545.539725,759043,-1,0,2,10
90288,2013,1,-1,-1,156,4,E92000001,14168,2535.247056,-1,2493.670849,2577.342646,558841,-1,0,2,2
90288,2013,1,-1,-1,156,4,E92000001,12689,2614.331954,-1,2569.039562,2660.222452,485363,-1,0,2,3
90288,2013,1,-1,-1,156,4,E92000001,15460,2282.717349,-1,2246.87454,2318.988673,677263,-1,0,2,4
90288,2013,1,-1,-1,156,4,E92000001,10417,1987.400601,-1,1949.416866,2025.938353,524152,-1,0,2,5
90288,2013,1,-1,-1,156,4,E92000001,13742,2148.916706,-1,2113.136227,2185.15109,639485,-1,0,2,6
90288,2013,1,-1,-1,156,4,E92000001,18071,1920.116114,-1,1892.221617,1948.318916,941141,-1,0,2,7
90288,2013,1,-1,-1,156,4,E92000001,10599,1653.964271,-1,1622.624549,1685.757129,640824,-1,0,2,8
90288,2013,1,-1,-1,156,4,E92000001,15322,1675.322829,-1,1648.899485,1702.063504,914570,-1,0,2,9
91099,2013,2,-1,-1,219,4,E92000001,240233,21.00908461,-1,20.93451528,21.08384873,1143472,-1,0,2,1
91099,2013,2,-1,-1,219,4,E92000001,194871,20.70734226,-1,20.6255937,20.78932997,941072,-1,0,2,2
91099,2013,2,-1,-1,219,4,E92000001,169790,17.06133802,-1,16.98755853,17.1353718,995174,-1,0,2,3
91099,2013,2,-1,-1,219,4,E92000001,233960,18.20145139,-1,18.1348418,18.26825103,1285392,-1,0,2,4
91099,2013,2,-1,-1,219,4,E92000001,226613,22.24933138,-1,22.16866155,22.33021054,1018516,-1,0,2,5
91099,2013,2,-1,-1,219,4,E92000001,240282,15.62845333,-1,15.57114059,15.68593783,1537465,-1,0,2,6
91099,2013,2,-1,-1,219,4,E92000001,442668,18.22207678,-1,18.17358423,18.27066983,2429295,-1,0,2,7
91099,2013,2,-1,-1,219,4,E92000001,316728,19.32846391,-1,19.26807664,19.38899498,1638661,-1,0,2,8
91099,2013,2,-1,-1,219,4,E92000001,440912,18.41593827,-1,18.36689041,18.46508748,2394187,-1,0,2,9
91099,2013,2,-1,-1,219,4,E92000001,318669,16.55605708,-1,16.50361499,16.60863267,1924788,-1,0,2,10
91100,2013,2,-1,-1,219,4,E92000001,124783,51.94248917,-1,51.74266969,52.14224652,240233,-1,0,2,1
91100,2013,2,-1,-1,219,4,E92000001,102427,52.56143808,-1,52.3396856,52.78308958,194871,-1,0,2,2
91100,2013,2,-1,-1,219,4,E92000001,95776,56.40850462,-1,56.17249633,56.64422294,169790,-1,0,2,3
91100,2013,2,-1,-1,219,4,E92000001,119670,51.14976919,-1,50.94720189,51.35229874,233960,-1,0,2,4
91100,2013,2,-1,-1,219,4,E92000001,97317,42.94413824,-1,42.74045786,43.14805784,226613,-1,0,2,5
91100,2013,2,-1,-1,219,4,E92000001,125751,52.33475666,-1,52.13501844,52.53442023,240282,-1,0,2,6
91100,2013,2,-1,-1,219,4,E92000001,227111,51.30504125,-1,51.15778879,51.45227106,442668,-1,0,2,7
91100,2013,2,-1,-1,219,4,E92000001,144916,45.75408552,-1,45.58063653,45.92763751,316728,-1,0,2,8
91100,2013,2,-1,-1,219,4,E92000001,203754,46.21194252,-1,46.06481535,46.3591357,440912,-1,0,2,9
91100,2013,2,-1,-1,219,4,E92000001,141359,44.35919402,-1,44.18677194,44.5317521,318669,-1,0,2,10
91101,2013,2,-1,-1,219,4,E92000001,124783,10.9126415,-1,10.8556238,10.96992182,1143472,-1,0,2,1
91101,2013,2,-1,-1,219,4,E92000001,102427,10.88407688,-1,10.82131338,10.94715973,941072,-1,0,2,2
91101,2013,2,-1,-1,219,4,E92000001,95776,9.624045644,-1,9.566258015,9.682144982,995174,-1,0,2,3
91101,2013,2,-1,-1,219,4,E92000001,119670,9.310000373,-1,9.259889399,9.360354555,1285392,-1,0,2,4
91101,2013,2,-1,-1,219,4,E92000001,97317,9.554783626,-1,9.497845108,9.612027232,1018516,-1,0,2,5
91101,2013,2,-1,-1,219,4,E92000001,125751,8.17911302,-1,8.135899349,8.222535676,1537465,-1,0,2,6
91101,2013,2,-1,-1,219,4,E92000001,227111,9.348844006,-1,9.312300464,9.385516112,2429295,-1,0,2,7
91101,2013,2,-1,-1,219,4,E92000001,144916,8.843561908,-1,8.800186214,8.887130565,1638661,-1,0,2,8
91101,2013,2,-1,-1,219,4,E92000001,203754,8.510362808,-1,8.475084257,8.545774498,2394187,-1,0,2,9
91101,2013,2,-1,-1,219,4,E92000001,141359,7.344133484,-1,7.307366357,7.381070874,1924788,-1,0,2,10
